"exercise_id","exercise_name","muscle_group","max_priority","risk_regions","movement_patterns","source_packages","suggested_contraindications","suggested_pain_limitation_tags","suggested_regressions","suggested_equivalent_substitutes","suggested_progressions","suggested_equipment","conflict_notes","reviewer_status","reviewer_name","reviewed_at","reviewer_notes","approval_decision_reason","ready_for_upsert"
"e28e4c41-5215-4cd6-b642-4322656f228d","Supino Inclinado Cross Over Banco 45","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","","needs_review","","","","","false"
"5c3558f8-01c1-43a4-bf9b-0d6993c80b80","Supino Inclinado Halteres","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","","needs_review","","","","","false"
"ef3553ff-17bc-4309-83ac-c3173f0256e2","Supino Inclinado Neutro Cross Over Banco 45","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","","needs_review","","","","","false"
"bfcb16f7-0b17-43c0-a487-42171c4d7f5c","Supino Inclinado Smith","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","","needs_review","","","","","false"
"34966f6e-48c5-4757-ac4a-d0c9d6c79d23","Supino Inclinado Smith com Dead Stop","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","","needs_review","","","","","false"
"b61721db-87fe-41d8-b13e-f6b5833b8550","Supino Reto Barra","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","","needs_review","","","","","false"
"2e826822-0e02-42bb-986b-d7b32fe5ec62","Supino Reto Cross Over Banco 90","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","","needs_review","","","","","false"
"8801e0c9-15b8-4b27-8847-1affbef93da8","Supino Reto Halteres","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","","needs_review","","","","","false"
"0f40befe-bf63-4884-b88a-37ebf683386a","Supino Reto Smith","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","","needs_review","","","","","false"
"f5929365-dc60-4617-a45d-c27500404748","Supino Reto Solo","peitoral","P2","shoulder","empurrar_horizontal","risk_regions","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","","needs_review","","","","","false"
